,Carnagie Melon University Order Guide/ Waste Sheet,,,,,,,,,0.0,,,,,
,,,,,,,,,,,,,,,
,Snacks,Sell
Price,5.25.15,5.25.15,5.27.15,5.27.15,5.29.15,5.29.15,Guaranteed Price,Total Due,END OF WEEK TOTALS,,,,
SKU,Name,,,Waste,,Waste,,Waste,,,NAME,SOLD,WASTE,SELL %,WASTE %
1910.0,,,0.0,0.0,9.0,6.0,3.0,0.0,0.0,0.0,,6.0,6.0,0.5,0.5
1906.0,,,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,,1.0,4.0,0.2,0.8
1720.0,,,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,,5.0,1.0,0.833333333333,0.166666666667
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL SNACK ITEMS,,0.0,,17.0,,6.0,,0.0,0.0,,,,,
,Sandwiches,Price,5.25.15,5.25.15,5.27.15,5.27.15,5.29.15,5.29.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1702.0,,,0.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,,0.0,5.0,0.0,1.0
1805.0,,,0.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,,1.0,4.0,0.2,0.8
1809.0,,,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,,2.0,3.0,0.4,0.6
1812.0,,,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,,2.0,3.0,0.4,0.6
1816.0,,,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,,1.0,4.0,0.2,0.8
1792.0,,,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,,2.0,2.0,0.5,0.5
,,,,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL SANDWICHES,,0.0,,18.0,,11.0,,0.0,0.0,,,,,
,Wraps,Price,5.25.15,5.25.15,5.27.15,5.27.15,5.29.15,5.29.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1765.0,,,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,3.0,0.0,1.0,0.0
1837.0,,,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,2.0,1.0,0.666666666667,0.333333333333
1838.0,,,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,3.0,0.0,1.0,0.0
1858.0,,,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,,1.0,2.0,0.333333333333,0.666666666667
1853.0,,,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,,2.0,1.0,0.666666666667,0.333333333333
1828.0,,,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,,1.0,2.0,0.333333333333,0.666666666667
,,,0.0,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL WRAPS,,0.0,,12.0,,6.0,,0.0,0.0,,,,,
,Salads,Price,5.25.15,5.25.15,5.27.15,5.27.15,5.29.15,5.29.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1880.0,,,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,,2.0,2.0,0.5,0.5
1882.0,,,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,5.0,0.0,1.0,0.0
1894.0,,,0.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,,0.0,5.0,0.0,1.0
,,,0.0,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,0.0,,,,,,0.0,0.0,,0.0,0.0,7,7
,TOTAL SALADS,,0.0,,9.0,,5.0,,0.0,0.0,,,,,
,Entrees,Price,5.25.15,5.25.15,5.27.15,5.27.15,5.29.15,5.29.15,0.0,,,,,,
,Name,,,Waste,,Waste,,Waste,0.0,,NAME,SOLD,WASTE,SELL %,WASTE %
1943.0,,,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,,2.0,1.0,0.666666666667,0.333333333333
1945.0,,,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,,2.0,1.0,0.666666666667,0.333333333333
,,,0.0,,,,,,0.0,0.0,,0.0,0.0,7,7
,,,0.0,,,,,,0.0,0.0,,0.0,0.0,7,7
,Sweet & Sour Pork,,,,,,,,,,,,,,
,Stir Fried Kimchi Tofu,,,,,,,,,,,,,,
,TOTAL ENTREES,,0.0,,4.0,,2.0,,0.0,0.0,,,,,
,Total ITEMS WASTED,,,0.0,,0.0,,0.0,,,,,,,
,TOTAL ITEMS DELIVERED,,0.0,,60.0,,30.0,,,,,,,,
